Model_id,Year,Version_id,share,delta_iia,price,dpm,hp2wt,size,turbo,trans,Year_1986,Year_1987,Year_1988,Year_1989,Year_1990,Year_1991,Year_1992,Year_1993,Year_1994,Year_1995,Year_1996,Year_1997,Year_1998,Year_1999,Year_2000,Year_2001,Year_2002,Year_2003,Year_2004,Year_2005,Year_2006,Year_2007,Year_2008,Year_2009,Year_2010,Year_2011,Year_2012,Year_2013,Year_2014,Year_2015,model_class_2,model_class_3,model_class_4,model_class_5,cyl_2,cyl_4,cyl_6,cyl_8,drive_2,drive_3,Intercept
59,2009,5902,.0000270210493909,-10.44352858465683,21.29119300842285,4.498058557510376,7.867941856384277,.5977356433868408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
59,2010,5902,.0000373727343685,-10.11250062718054,20.61162185668945,5.250300467014313,7.867941856384277,.5977356433868408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
59,2011,5902,.00002866604882,-10.36928031174814,21.37518310546875,6.530308723449707,8.200264930725098,.5977356433868408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
59,2012,5903,.0000204068310268,-10.69679702811154,22.18171119689941,6.088604032993317,7.970670700073242,.5977356433868408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
59,2013,5903,.0000222059061343,-10.60466052362842,21.60052108764648,5.880257114768028,7.970670700073242,.5977356433868408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1
59,2014,5903,.0000174377000803,-10.83882599817487,21.96091079711914,5.515002459287643,7.970670700073242,.5977356433868408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
59,2015,5903,.0000155955276568,-10.94797203758676,21.40219306945801,3.888335078954697,7.738733768463135,.5977356433868408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
61,1985,6101,.0027082909364253,-5.778031414697931,9.430437088012695,4.454100877046585,3.780542373657227,.6898267865180969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
61,1986,6101,.0026741246692836,-5.786896248142703,10.19161701202393,3.310524299740791,3.766734838485718,.690802276134491,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
61,1987,6101,.0018872416112572,-6.141162678127931,10.04302215576172,3.217243775725365,3.512436866760254,.7092889547348022,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
61,1988,6101,.0013167080469429,-6.496745049791089,10.3246021270752,3.12555767595768,3.508533477783203,.7092889547348022,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
61,1989,6101,.0015220413915813,-6.354110287764094,10.41499614715576,3.221442177891731,3.48117208480835,.7113585472106934,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
61,1990,6101,.001231667236425,-6.580629246903978,10.56553268432617,3.448149934411049,3.741763830184937,.708088219165802,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
61,1991,6101,.0013254137011245,-6.51470788588346,9.631558418273926,3.223606199026108,3.627300024032593,.7113585472106934,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
61,1992,6101,.0011977370595559,-6.617932231961881,10.43295764923096,3.250434994697571,3.623439311981201,.7113585472106934,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
61,1993,6101,.001179049955681,-6.625942671081596,10.3033504486084,3.243408352136612,3.688072681427002,.6955603361129761,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
61,1994,6101,.0014004849363118,-6.447389955166565,10.22097015380859,3.173849359154701,3.688072681427002,.6955603361129761,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
61,1995,6102,.0009878948330879,-6.798518033190788,10.57658576965332,3.037865646183491,4.399475574493408,.6898554563522339,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
61,1996,6102,.0008644202025607,-6.929463330742454,10.90571022033691,3.166833519935608,4.412565231323242,.6920374035835266,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
61,1997,6102,.00069353741128,-7.151848512630517,11.05992221832275,3.267136588692665,4.778972625732422,.8059884905815125,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
61,1998,6102,.0011808056151494,-6.619248474298533,11.10934066772461,2.760803885757923,4.797601222991943,.8059884905815125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
61,1999,6102,.001511471811682,-6.362581657532822,11.19944477081299,2.97151617705822,4.771846294403076,.8007439374923706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
61,2000,6102,.0013652653433383,-6.458424159521904,11.36761093139648,3.644868358969688,5.195961952209473,.8007439374923706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
61,2001,6102,.0012119362363592,-6.586120034141113,11.13754940032959,3.429017588496208,5.195961952209473,.8007439374923706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
61,2002,6102,.0013820251915604,-6.452478119243519,11.20951461791992,3.138014674186707,5.219206809997559,.8007439374923706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
61,2003,6102,.0010602499824017,-6.723799500390694,11.20220375061035,3.67514044046402,5.219206809997559,.8007439374923706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
61,2004,6102,.0007136832573451,-7.119833027313068,11.39456176757813,4.229149967432022,5.219206809997559,.8007439374923706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
62,1988,6201,.0009457933483645,-6.827610949211174,15.83508205413818,3.690984845161438,5.006067752838135,.7744700312614441,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1
62,1989,6202,.0008780036005192,-6.904267326890054,15.91731262207031,3.774097189307213,3.85649847984314,.9463458657264709,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1
62,1990,6203,.000593826873228,-7.310165436541435,15.33884906768799,4.113135114312172,4.989416599273682,.7812046408653259,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1
62,1991,6203,.0009423742303625,-6.855785335003082,14.40577602386475,3.86565700173378,4.989416599273682,.7812046408653259,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1
63,2007,6301,.0001411335542798,-8.746759965594,16.08800506591797,7.221642136573792,5.582522392272949,1.154091238975525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
63,2008,6301,.0004241643182468,-7.65624477242377,15.14486598968506,7.380171865224838,5.582522392272949,1.154091238975525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
63,2009,6301,.0003350235638209,-7.925943884880525,16.55510520935059,5.273332446813583,5.89890193939209,1.154091238975525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
63,2010,6301,.0004324881010689,-7.663887224138198,16.34768104553223,6.155228987336159,5.89890193939209,1.154091238975525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
63,2011,6301,.0004917330224998,-7.527057834295078,15.63702487945557,7.548491656780243,5.901218414306641,1.154091238975525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
63,2012,6301,.0004536130581982,-7.595422187250074,16.14399719238281,7.716259360313416,5.901218414306641,1.154091238975525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
63,2013,6301,.0004964536637999,-7.497528665760567,16.68142509460449,7.387879490852356,5.973904132843018,1.143622040748596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
63,2014,6301,.0004885727539659,-7.505972138038495,16.63729858398438,6.989317387342453,5.973904132843018,1.121291995048523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
63,2015,6301,.0005069870967418,-7.466470669021321,17.57843399047852,5.118474736809731,5.973904132843018,1.121291995048523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
64,2013,6401,.0001850223197835,-8.484542353931598,10.64595603942871,5.03709651529789,4.248231410980225,.763224184513092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
64,2014,6401,.0003697296488099,-7.784688472161635,10.53104591369629,4.991642385721207,4.248231410980225,.7679353356361389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
64,2015,6401,.0004955893964507,-7.489208467927107,10.47988224029541,3.65552119910717,4.186397552490234,.7679353356361389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
65,2005,6501,.0007430497207679,-7.077823625337116,11.60915279388428,4.993529617786407,5.722460746765137,.830078661441803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
65,2006,6501,.0006508089718409,-7.215540713519379,11.29423332214355,5.457184836268425,5.722460746765137,.830078661441803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
65,2007,6501,.0004468715633266,-7.594195378180615,10.66497611999512,5.615183338522911,5.722460746765137,.830078661441803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
65,2008,6502,.0003545455401763,-7.835528894772824,12.54751491546631,7.008027285337448,6.840010166168213,.830078661441803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
65,2009,6502,.0001849444524851,-8.520089230840899,13.70670890808105,4.883730411529541,6.840010166168213,.830078661441803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
65,2010,6502,.0004898396437056,-7.53936395835164,13.36602115631104,5.611174181103706,6.230197906494141,.8525214195251465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
65,2011,6502,.0004847874224652,-7.541283275652495,12.55698204040527,6.496705114841461,6.246278285980225,.8525214195251465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
65,2012,6502,.0004775639099535,-7.543968733365149,13.70341491699219,6.243377551436424,6.626739501953125,.8525214195251465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
65,2013,6502,.0004103493120056,-7.688010041740392,14.08138179779053,6.090451404452324,6.575740337371826,.8525214195251465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
65,2014,6502,.0003841580473818,-7.746406482197152,14.32605361938477,5.618879571557045,6.720871925354004,.8525214195251465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
65,2015,6502,.0003751354524866,-7.767669054693355,14.76099872589111,4.114864394068718,6.720871925354004,.8525214195251465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
66,1985,6601,.0016356237465516,-6.282324971920337,10.56399250030518,6.12441822886467,2.951047658920288,.999863862991333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
66,1986,6602,.0011686764191836,-6.614646505713746,12.54235553741455,3.928472101688385,3.767404079437256,.8599497675895691,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
66,1987,6603,.0016807647189125,-6.257030096523266,12.23324394226074,4.014711081981659,4.231367588043213,.8599497675895691,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
66,1988,6604,.0014774750452489,-6.381545187293097,13.08898735046387,3.633002564311028,4.715323448181152,.7810820341110229,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
66,1989,6604,.0015898421406746,-6.310528013645002,13.15640735626221,3.721866011619568,4.616154193878174,.8353239297866821,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
66,1990,6604,.0016120536020026,-6.311489079833016,12.25815773010254,4.113135114312172,5.073956489562988,.7710817456245422,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
66,1991,6604,.0010664792498574,-6.732069721411397,13.91917514801025,3.86565700173378,5.077096939086914,.7710817456245422,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
66,1992,6604,.0015067511703819,-6.388410434583909,13.24037742614746,3.622010722756386,4.975124359130859,.8343860507011414,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
66,1993,6604,.0015546150971204,-6.349423673945867,13.68363285064697,3.393961489200592,5.08525276184082,.8343860507011414,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
66,1994,6604,.001560753560625,-6.339039758578653,14.62285423278809,3.321173787117004,5.08525276184082,.8343860507011414,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
66,1995,6604,.0014315797016025,-6.427560481057903,13.49290370941162,3.255590051412582,4.938989162445068,.8343860507011414,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
66,1996,6605,.0013469975674525,-6.485888956366655,13.51246070861816,3.393801301717758,5.976676464080811,.8343860507011414,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
66,1997,6605,.0014368465635926,-6.423447591671177,13.60018634796143,3.251862153410912,5.976676464080811,.8306373357772827,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
66,1998,6605,.0013234880752861,-6.505174671868122,13.65800666809082,2.747896686196327,5.954109668731689,.8306373357772827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
66,1999,6605,.0014094838406891,-6.432441976425102,13.51926803588867,2.957624010741711,5.954109668731689,.8306373357772827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
66,2000,6605,.0013746176846325,-6.451597315075213,13.37382411956787,3.708820790052414,5.747126579284668,.8378999829292297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
66,2001,6605,.0013167425058782,-6.503178422152253,13.49256324768066,3.489182516932487,5.747126579284668,.8378999829292297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
66,2002,6605,.0012588471872732,-6.545831701335651,13.39830780029297,3.193073719739914,5.747126579284668,.8378999829292297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
66,2003,6605,.0011035178322345,-6.683801106875911,13.55752658843994,3.67514044046402,5.747126579284668,.8378999829292297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
66,2004,6605,.0010180161334574,-6.764661228886848,13.52226161956787,4.229149967432022,5.747126579284668,.8378999829292297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
66,2005,6605,.0008009162265807,-7.002830231192466,13.4744234085083,4.993529617786407,5.747126579284668,.8378999829292297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
67,2006,6701,.0007318616262637,-7.098165413701111,13.87666130065918,5.94232901930809,5.476559162139893,.8755679726600647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
67,2007,6702,.0007268438348547,-7.107754954309927,13.39346981048584,6.250879168510437,6.081245422363281,.8697773218154907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
67,2008,6702,.0005317500326782,-7.430192180080651,14.25069618225098,7.266432046890259,6.043261528015137,.8697773218154907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
67,2009,6703,.0002999285061378,-8.036600620614466,15.96810817718506,5.1321841776371,6.661763191223145,.8697773218154907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
67,2010,6703,.0002305652596988,-8.29290809344964,15.48692798614502,5.990475416183472,6.661763191223145,.8697773218154907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
67,2011,6703,.0001974744809559,-8.43938440066834,16.24213600158691,7.460231333971024,6.661763191223145,.8697773218154907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
68,1992,6801,.0006194179877639,-7.277341195962293,17.80400848388672,3.70989628136158,4.807692527770996,.8325653672218323,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
68,1993,6801,.0005704017239623,-7.35206605048223,17.79072570800781,3.47476527094841,4.807692527770996,.8468583226203918,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
68,1994,6801,.000643448845949,-7.225121263471335,15.34239959716797,3.400244563817978,4.807692527770996,.8468583226203918,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
68,1995,6802,.0005386792472564,-7.404973975834725,17.64797592163086,3.255590051412582,5.8040771484375,.8378130793571472,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
68,1996,6802,.0004610762407538,-7.557958916307967,17.74087142944336,3.555401414632797,5.8040771484375,.8378130793571472,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
68,1997,6802,.0006344217690639,-7.240939712394181,19.93732070922852,3.476990014314651,6.196931838989258,.8378130793571472,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
68,1998,6802,.0005807998240925,-7.328794522871104,19.99710845947266,2.938134968280792,6.196931838989258,.84434574842453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
68,1999,6802,.0006297142244875,-7.238154717795859,19.83723831176758,3.162381425499916,5.802674293518066,.886712908744812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
68,2000,6802,.0004410169203766,-7.588444996061887,19.61101913452148,3.879337385296822,5.868084907531738,.886712908744812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
68,2001,6802,.0003488750953693,-7.83138062390289,19.59151649475098,3.649600967764854,5.802674293518066,.886712908744812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
68,2002,6802,.0002951526839752,-7.996290556498606,19.5381908416748,3.339878469705582,5.802674293518066,.886712908744812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
68,2003,6802,.0002418750082143,-8.201638394402334,19.57697296142578,3.826136887073517,5.783699989318848,.886712908744812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
68,2004,6802,.0001905455137603,-8.440381190654296,19.59502029418945,4.358350485563278,5.783699989318848,.886712908744812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
69,2004,6901,.0001972331665456,-8.405885658684046,19.24380683898926,6.015346944332123,6.231948375701904,1.086385846138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1
69,2005,6901,.0001657487009652,-8.578113795028592,18.49336242675781,7.102565467357635,6.379471302032471,1.048471689224243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1
